metric,aspen_metric_value,slope,intercept,predicted_delta_acc_raw,predicted_delta_acc_clipped,predicted_expected_acc,mapping_weight_abs_spearman
prob_l1_drift,0.8878415234204146,0.3927966908369675,0.003243695877476541,0.35198490826466733,0.35198490826466733,0.4031550917353327,0.9833333333333333
top1_flip_rate,0.699861,0.6879220468350951,0.005273227192780089,0.4867230388128365,0.4867230388128365,0.2684169611871635,0.9666666666666667
class_js_divergence,0.14041589328593396,3.2633672918223353,0.024094615268592603,0.48232324866992493,0.48232324866992493,0.2728167513300751,0.9833333333333333
confidence_drop,0.26421389183149735,5.857329192807587,-0.008892472547936035,1.5386952692219995,1.0,0.0,0.9666666666666667
entropy_shift,0.8421449461922824,2.22132529536822,-0.01564272422413499,1.8550351471192903,1.0,0.0,0.9666666666666667
