corruption_kind,severity,acc_clean,auc_clean,acc_corrupted,auc_corrupted,delta_acc,delta_auc,entropy_shift,confidence_drop,top1_flip_rate,prob_l1_drift,class_js_divergence,all_finite_logits,all_finite_probs
pt_noise,0.03,0.7515266666666667,0.9666323874567901,0.75098,0.9665396235061727,0.0005466666666666953,9.276395061741383e-05,0.0003771331865255467,0.000151932727793902,0.011806666666666667,0.02023444700839392,1.671774669707591e-08,True,True
pt_noise,0.06,0.7515266666666667,0.9666323874567901,0.75006,0.9663336037777777,0.0014666666666667272,0.00029878367901248204,0.0010086041641724774,0.000304518363277162,0.023593333333333334,0.040162137381242385,1.333646914103377e-07,True,True
eta_phi_jitter,0.02,0.7515266666666667,0.9666323874567901,0.72994,0.9617007819506174,0.021586666666666643,0.004931605506172776,0.03219072128993161,0.010698503975371532,0.11229333333333333,0.20214352521947465,0.002217771538080007,True,True
eta_phi_jitter,0.05,0.7515266666666667,0.9666323874567901,0.5259866666666667,0.9039576342716049,0.22553999999999996,0.06267475318518523,0.05420447847946219,0.013629246988892563,0.4324,0.7849497460789141,0.06564695259802386,True,True
dropout,0.05,0.7515266666666667,0.9666323874567901,0.7107933333333334,0.9552077430123456,0.04073333333333329,0.011424644444444576,0.030298470474132366,0.011056712047159745,0.10676,0.18909141656632317,0.000986311143408484,True,True
dropout,0.1,0.7515266666666667,0.9666323874567901,0.6544866666666667,0.9378083510864197,0.09704000000000002,0.028824036370370454,0.07197336742320315,0.027135869448880356,0.21142666666666668,0.37167855666713223,0.004698664295323527,True,True
merge,0.1,0.7515266666666667,0.9666323874567901,0.7309466666666666,0.9613969730617283,0.020580000000000043,0.00523541439506181,0.013236130514697408,0.004643931270440493,0.08129333333333333,0.14543171833186727,0.0006924657979630609,True,True
merge,0.2,0.7515266666666667,0.9666323874567901,0.7045933333333333,0.954477019037037,0.04693333333333338,0.012155368419753176,0.02901256548569542,0.010434852787355675,0.14922666666666667,0.2667085786467469,0.0028845544024397587,True,True
global_scale,0.03,0.7515266666666667,0.9666323874567901,0.74804,0.9658700189876542,0.003486666666666638,0.00076236846913591,0.002799520627240093,0.0010573087143898041,0.03172,0.0531934233815075,6.236075731163134e-07,True,True
